,Aire acondicionado,Altura sótano,Ancho de calle,Año de construcción,Año de reforma,Base,Baños a medias por encima ,Baños a medias sótano,Baños enteros por encima,Baños enteros sótano,Calidad chimeneas,Calidad cocina,Calidad garaje,Calidad materiales,Calidad materiales exterior,Calidad vivienda,Calidad y condición de la calefacción,Calidad y condición piscina,Callejón,Cantidad bloques pies cuadrados,Chimeneas,Clasificación,Clasificación sótano zona1,Clasificación sótano zona2,Coches garaje,Cocina por encima,Condición 1,Condición 2,Condición garaje,Condición materiales exterior,Condición sótano,Condición venta,Dormitorios por encima,Estilo tejado,Funcionalidad casa,Geografía del terreno,Localización,Material tejado,Otras características,Pavimento,Pavimento entrada coche,Pendiente,Pes cuadr. baja calidad,Pes cuadr. totales (sin garaje),Pies cuadr. cerramiento,Pies cuadr. cubierta madera,Pies cuadr. piscina,Pies cuadr. poche abierto,Pies cuadr. porcha cerrado,Pies cuadr. segundo piso,Pies cuadr. sótano sin acabar,Pies cuadr. z1 sótano,Pies cuadr. z2 sótano,Pies cuadrados terreno,Plantas,Precio mensual,PrecioAnual,Primer revestimiento exterior,Puertecita sótano,Relieve,ScreenPorch,Segundo revestimiento exterior,Sistema eléctrico,Situación garaje,Tipo de bloque,Tipo de calefacción,Tipo de garaje,Tipo de venta,Tipo de vivienda,Total pies cuadr. sótano,Valla,Valor otras caract.,Vecindario,Zona,PrecioDeVenta
2717,Y,TA,78.0,1967,1967,CBlock,0,0.0,2,1.0,None,TA,TA,6,TA,7,Gd,None,None,264.0,0,20,BLQ,LwQ,2.0,1,RRAn,Norm,TA,TA,TA,Normal,3,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1334,0,0,0,20,35,0,713.0,553.0,68.0,10140,1Story,4,2006,HdBoard,No,Reg,264,HdBoard,SBrkr,RFn,BrkFace,GasA,Attchd,WD,1Fam,1334.0,None,0,NWAmes,RL,0
2718,Y,TA,80.0,1968,1968,CBlock,0,0.0,1,1.0,None,TA,TA,5,TA,5,Gd,None,None,0.0,0,20,ALQ,Unf,2.0,1,Feedr,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1051,0,0,0,0,0,0,293.0,758.0,0.0,9600,1Story,7,2006,MetalSd,No,Reg,0,MetalSd,SBrkr,RFn,None,GasA,Attchd,WD,1Fam,1051.0,None,0,NAmes,RL,0
2719,Y,Gd,72.0,1968,1968,CBlock,1,0.0,1,1.0,None,TA,TA,5,TA,5,Ex,None,None,300.0,0,60,ALQ,Rec,2.0,1,Feedr,Norm,TA,TA,Fa,Normal,4,Gable,Typ,Lvl,Inside,CompShg,Shed,Pave,Y,Gtl,0,1770,0,0,0,60,0,886,56.0,361.0,483.0,8640,2Story,6,2006,HdBoard,Mn,Reg,270,HdBoard,SBrkr,RFn,BrkFace,GasA,Attchd,WD,1Fam,900.0,None,455,NAmes,RL,0
2720,Y,TA,78.0,1968,2004,CBlock,0,0.0,1,1.0,Fa,Gd,TA,7,TA,6,TA,None,None,203.0,1,20,ALQ,Unf,2.0,1,Feedr,Norm,TA,TA,TA,Abnorml,2,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,976,0,94,0,0,0,0,216.0,760.0,0.0,9360,1Story,8,2006,HdBoard,Av,Reg,0,HdBoard,SBrkr,RFn,BrkFace,GasA,Attchd,WD,1Fam,976.0,None,0,NAmes,RL,0
2721,Y,Gd,70.0,1968,1968,CBlock,0,0.0,1,1.0,None,TA,TA,6,TA,5,Gd,None,None,0.0,0,85,GLQ,Unf,1.0,1,Feedr,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,898,0,143,0,0,0,0,89.0,744.0,0.0,8400,SFoyer,8,2006,HdBoard,Gd,Reg,0,HdBoard,SBrkr,RFn,None,GasA,Attchd,WD,1Fam,833.0,None,0,NAmes,RL,0
2722,Y,TA,73.0,1966,1966,CBlock,0,0.0,1,1.0,None,TA,TA,5,TA,5,TA,None,None,0.0,0,20,BLQ,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1051,0,182,0,88,0,0,252.0,799.0,0.0,9759,1Story,3,2006,Plywood,No,IR1,0,Plywood,SBrkr,RFn,None,GasA,Attchd,WD,1Fam,1051.0,None,0,NAmes,RL,0
2723,Y,TA,80.0,1967,1967,PConc,0,0.0,1,1.0,None,TA,TA,7,TA,5,Gd,None,None,140.0,0,80,ALQ,Rec,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1141,0,0,0,78,0,0,137.0,602.0,402.0,9600,SLvl,7,2006,MetalSd,Av,Reg,0,MetalSd,SBrkr,Unf,BrkFace,GasA,Attchd,WD,1Fam,1141.0,None,0,NAmes,RL,0
2724,Y,TA,80.0,1965,2000,PConc,0,0.0,2,1.0,TA,Gd,TA,7,TA,6,Ex,None,None,0.0,2,190,ALQ,BLQ,1.0,1,RRAn,Norm,TA,Gd,TA,Abnorml,3,Hip,Min1,Lvl,Inside,CompShg,Shed,Pave,Y,Gtl,0,1565,0,200,0,25,211,0,34.0,901.0,252.0,8800,1Story,6,2006,BrkFace,Mn,Reg,0,VinylSd,SBrkr,RFn,None,GasA,Attchd,WD,2fmCon,1187.0,MnPrv,460,NAmes,RL,0
2725,Y,TA,73.0,1964,1964,CBlock,1,0.0,1,1.0,Gd,TA,TA,6,TA,6,Ex,None,None,112.0,1,20,ALQ,LwQ,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Hip,Typ,Lvl,CulDSac,CompShg,None,Pave,Y,Gtl,0,1488,0,154,0,60,0,0,0.0,260.0,748.0,10368,1Story,4,2006,HdBoard,No,IR1,0,HdBoard,SBrkr,Fin,BrkFace,GasA,Attchd,WD,1Fam,1008.0,None,0,NAmes,RL,0
2726,Y,TA,85.0,1964,1964,CBlock,1,0.0,1,0.0,Po,TA,TA,6,TA,5,Gd,None,None,0.0,1,60,ALQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,4,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1440,0,0,0,32,240,720,360.0,360.0,0.0,9350,2Story,7,2006,HdBoard,No,Reg,0,HdBoard,SBrkr,Fin,None,GasA,Attchd,WD,1Fam,720.0,None,0,NAmes,RL,0
2727,Y,TA,80.0,1960,1960,CBlock,0,0.0,1,1.0,None,TA,TA,7,TA,5,Ex,None,None,88.0,0,20,ALQ,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1248,0,0,0,0,0,0,616.0,632.0,0.0,10800,1Story,5,2006,Wd Sdng,No,Reg,0,Wd Sdng,SBrkr,Unf,BrkFace,GasA,Attchd,WD,1Fam,1248.0,MnPrv,0,NAmes,RL,0
2728,Y,TA,60.0,1934,1950,CBlock,0,0.0,1,1.0,Fa,TA,TA,8,TA,6,Ex,None,None,0.0,1,30,BLQ,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,816,0,228,0,0,40,0,242.0,574.0,0.0,8550,1Story,7,2006,MetalSd,No,Reg,0,MetalSd,SBrkr,Unf,None,GasA,Attchd,WD,1Fam,816.0,MnPrv,0,NAmes,RL,0
2729,Y,TA,68.0,1947,1950,CBlock,0,0.0,1,0.0,Gd,TA,TA,7,TA,5,Ex,None,None,0.0,1,20,Unf,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,2,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1043,0,125,0,48,0,0,938.0,0.0,0.0,9724,1Story,5,2006,BrkFace,No,Reg,0,BrkFace,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,938.0,GdWo,0,NAmes,RL,0
2730,Y,TA,80.0,1961,1990,CBlock,0,0.0,1,1.0,Gd,TA,TA,6,TA,5,TA,None,None,0.0,1,20,BLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Min1,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1433,0,144,0,0,205,0,336.0,915.0,0.0,9600,1Story,6,2006,WdShing,Mn,Reg,0,Wd Shng,SBrkr,Unf,None,GasA,Attchd,WD,1Fam,1251.0,None,0,NAmes,RL,0
2731,Y,TA,89.0,1952,1952,CBlock,0,0.0,1,1.0,Gd,TA,TA,6,TA,5,Ex,None,None,150.0,1,20,LwQ,Unf,1.0,1,Feedr,Norm,TA,Gd,TA,Partial,2,Gable,Min1,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1624,0,0,0,40,324,0,1404.0,40.0,0.0,10858,1Story,7,2006,Wd Sdng,Mn,Reg,0,Plywood,SBrkr,RFn,Stone,GasA,Attchd,WD,1Fam,1444.0,MnPrv,0,NAmes,RL,0
2732,Y,TA,80.0,1951,1951,CBlock,0,0.0,1,1.0,None,TA,TA,5,TA,5,Ex,None,None,144.0,0,20,ALQ,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1216,0,0,0,0,0,0,60.0,996.0,0.0,9600,1Story,5,2006,HdBoard,No,Reg,0,HdBoard,FuseA,RFn,Stone,GasA,Attchd,WD,1Fam,1056.0,None,0,NAmes,RL,0
2733,Y,TA,79.0,1949,1973,CBlock,1,0.0,1,0.0,Gd,TA,TA,6,TA,5,Gd,None,None,0.0,1,60,Unf,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Min1,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1728,0,245,0,60,0,704,704.0,0.0,0.0,9462,2Story,7,2006,Wd Sdng,No,Reg,0,Wd Sdng,FuseA,Unf,None,GasA,Attchd,WD,1Fam,704.0,MnPrv,0,NAmes,RL,0
2734,Y,TA,82.0,1954,1975,CBlock,0,0.0,1,0.0,None,TA,TA,6,TA,5,TA,None,None,0.0,0,20,BLQ,Unf,1.0,1,Norm,Norm,TA,Gd,TA,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,936,0,0,0,0,160,0,450.0,486.0,0.0,9888,1Story,3,2006,MetalSd,No,Reg,0,MetalSd,FuseA,Unf,None,GasA,Attchd,WD,1Fam,936.0,MnPrv,0,NAmes,RL,0
2735,Y,TA,73.0,1967,1967,CBlock,0,0.0,2,0.0,None,TA,TA,5,TA,5,TA,None,None,0.0,0,90,Unf,Unf,2.0,2,Norm,Norm,TA,TA,TA,Normal,4,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1584,0,0,0,0,0,0,1584.0,0.0,0.0,8917,1Story,10,2006,Plywood,No,IR1,0,Plywood,SBrkr,Unf,None,GasA,Detchd,WD,Duplex,1584.0,None,0,NAmes,RL,0
2736,Y,TA,73.0,1964,1964,CBlock,0,0.0,1,1.0,Gd,TA,TA,5,TA,6,TA,None,None,0.0,2,80,ALQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1246,0,0,0,69,0,0,307.0,939.0,0.0,12700,SLvl,11,2006,HdBoard,No,IR1,0,HdBoard,SBrkr,RFn,None,GasA,Attchd,WD,1Fam,1246.0,None,0,NAmes,RL,0
2737,Y,TA,109.0,1963,1963,CBlock,0,0.0,1,0.0,None,TA,TA,7,TA,6,TA,None,None,332.0,0,20,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,2,Hip,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1008,0,0,0,0,0,0,1008.0,0.0,0.0,9723,1Story,10,2006,MetalSd,No,IR1,0,MetalSd,SBrkr,RFn,BrkFace,GasA,Attchd,WD,1Fam,1008.0,None,0,NAmes,RL,0
2738,Y,Fa,70.0,1957,1957,CBlock,1,0.0,1,0.0,Gd,TA,TA,5,TA,5,Gd,None,None,0.0,1,20,BLQ,Unf,1.0,1,Feedr,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1364,0,0,0,60,0,0,556.0,623.0,0.0,8400,1Story,3,2006,BrkFace,Mn,Reg,0,BrkFace,SBrkr,RFn,None,GasA,Attchd,WD,1Fam,1179.0,GdPrv,0,NAmes,RL,0
2739,Y,TA,73.0,1958,1958,CBlock,1,0.0,1,0.0,TA,TA,TA,6,TA,6,Ex,None,None,632.0,1,20,Rec,Unf,2.0,1,Feedr,Norm,TA,TA,TA,Normal,3,Hip,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1336,0,80,0,0,0,0,918.0,203.0,0.0,9610,1Story,12,2006,Wd Sdng,No,IR1,0,Wd Sdng,FuseA,RFn,BrkFace,GasA,Attchd,WD,1Fam,1121.0,None,0,NAmes,RL,0
2740,Y,TA,125.0,1956,1956,CBlock,0,0.0,1,1.0,TA,TA,TA,6,TA,5,Ex,None,None,272.0,1,80,BLQ,Rec,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Hip,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1370,0,191,0,0,0,0,99.0,678.0,281.0,10000,SLvl,2,2006,Wd Sdng,Av,Reg,120,Wd Sdng,SBrkr,RFn,BrkFace,GasA,Basment,WD,1Fam,1058.0,MnPrv,0,NAmes,RL,0
2741,Y,TA,72.0,1956,1994,CBlock,0,0.0,1,1.0,TA,TA,TA,6,TA,6,Ex,None,None,0.0,1,20,BLQ,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1124,0,0,0,211,180,0,210.0,914.0,0.0,10152,1Story,5,2006,Wd Sdng,Av,Reg,142,Wd Sdng,SBrkr,Fin,None,GasA,Attchd,WD,1Fam,1124.0,None,0,NAmes,RL,0
2742,Y,TA,70.0,1954,2000,CBlock,0,0.0,1,1.0,None,Gd,TA,8,TA,6,Ex,None,None,176.0,0,20,ALQ,Unf,1.0,1,Norm,Norm,TA,Gd,TA,Abnorml,3,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1050,0,0,0,0,0,0,226.0,824.0,0.0,8092,1Story,6,2006,Wd Sdng,No,Reg,0,Wd Sdng,SBrkr,RFn,BrkFace,GasA,Attchd,WD,1Fam,1050.0,None,0,NAmes,RL,0
2743,Y,TA,66.0,1952,2003,CBlock,0,0.0,1,1.0,None,TA,TA,6,TA,5,Ex,None,None,0.0,0,20,GLQ,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1008,0,0,0,154,0,0,350.0,658.0,0.0,12778,1Story,1,2006,MetalSd,No,Reg,0,MetalSd,FuseA,RFn,None,GasA,Attchd,WD,1Fam,1008.0,MnPrv,0,NAmes,RL,0
2744,Y,TA,75.0,1951,1951,CBlock,1,0.0,1,0.0,Gd,Gd,TA,6,TA,6,TA,None,None,522.0,1,20,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,2,Hip,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1575,0,0,0,0,0,0,216.0,0.0,0.0,10170,1Story,6,2006,Wd Sdng,No,Reg,0,Wd Sdng,SBrkr,Unf,BrkFace,GasA,Attchd,WD,1Fam,216.0,None,0,NAmes,RL,0
2745,Y,Gd,55.0,1956,1956,CBlock,0,0.0,1,0.0,None,TA,TA,7,TA,5,Ex,None,None,0.0,0,80,BLQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Min2,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1145,0,0,0,0,0,0,30.0,271.0,0.0,7700,SLvl,9,2006,VinylSd,No,Reg,0,VinylSd,FuseA,Unf,None,GasA,Detchd,WD,1Fam,301.0,GdWo,0,NAmes,RL,0
2746,Y,TA,65.0,1956,1956,CBlock,0,0.0,1,0.0,TA,TA,TA,5,TA,5,Ex,None,None,0.0,1,20,LwQ,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,2,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1005,0,0,0,0,0,0,517.0,488.0,0.0,11050,1Story,7,2006,Wd Sdng,No,Reg,288,Wd Sdng,SBrkr,Unf,None,GasA,Attchd,WD,1Fam,1005.0,None,0,NAmes,RL,0
2747,Y,TA,80.0,1955,1955,CBlock,1,0.0,1,1.0,None,TA,TA,6,TA,5,Gd,None,None,0.0,0,20,Rec,BLQ,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Bnk,Inside,CompShg,Shed,Pave,Y,Gtl,0,1056,0,0,0,0,0,0,0.0,144.0,912.0,13600,1Story,11,2006,HdBoard,No,Reg,0,HdBoard,SBrkr,Fin,None,GasA,Attchd,WD,1Fam,1056.0,MnPrv,650,NAmes,RL,0
2748,Y,TA,85.0,1951,1991,CBlock,0,0.0,1,1.0,None,TA,TA,6,TA,5,Ex,None,None,0.0,0,20,Rec,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,2,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,884,0,0,0,0,0,0,143.0,741.0,0.0,15428,1Story,6,2006,MetalSd,No,Reg,195,MetalSd,SBrkr,Fin,None,GasA,Attchd,WD,1Fam,884.0,None,0,NAmes,RL,0
2749,Y,TA,118.0,1941,1963,CBlock,1,0.0,1,1.0,Gd,TA,TA,5,Gd,7,Ex,None,None,0.0,3,30,Unf,Unf,3.0,1,Norm,Norm,TA,TA,TA,Abnorml,3,Hip,Min1,Lvl,Inside,WdShake,None,Pave,Y,Gtl,0,2039,0,0,0,0,90,0,929.0,0.0,0.0,21299,1Story,12,2006,BrkFace,No,Reg,0,BrkFace,SBrkr,Unf,None,GasA,2Types,COD,1Fam,929.0,None,0,NAmes,RL,0
2750,Y,TA,70.0,1956,2001,CBlock,0,0.0,1,1.0,None,TA,TA,5,TA,5,Gd,None,None,0.0,0,20,Rec,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,2,Hip,Min1,Lvl,Inside,CompShg,Shed,Pave,Y,Gtl,0,1384,323,75,0,0,0,0,521.0,494.0,0.0,13300,1Story,6,2006,Wd Sdng,No,Reg,0,VinylSd,SBrkr,Unf,None,GasA,Attchd,WD,1Fam,1015.0,None,400,NAmes,RL,0
2751,Y,TA,94.0,1925,1975,CBlock,1,0.0,2,2.0,Gd,TA,TA,5,TA,5,TA,None,None,0.0,1,190,GLQ,Unf,3.0,1,Artery,Norm,TA,Fa,TA,Normal,5,Gable,Maj1,Lvl,Inside,CompShg,None,Pave,N,Gtl,0,2640,0,631,0,48,148,1248,1153.0,1018.0,0.0,22136,1.5Fin,7,2006,MetalSd,Mn,Reg,0,MetalSd,SBrkr,RFn,None,GasA,Attchd,WD,2fmCon,2171.0,None,0,OldTown,RL,0
2752,Y,TA,50.0,1947,1950,CBlock,1,0.0,1,0.0,None,TA,TA,6,TA,6,Ex,None,None,0.0,0,50,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1312,0,0,0,28,0,412,784.0,0.0,0.0,7500,1.5Fin,10,2006,VinylSd,No,Reg,0,VinylSd,FuseA,Unf,None,GasA,Detchd,WD,1Fam,784.0,None,0,NAmes,RL,0
2753,Y,TA,60.0,1930,2001,PConc,0,0.0,1,0.0,None,Gd,Fa,8,TA,3,Ex,None,Grvl,0.0,0,30,Unf,Unf,1.0,1,Norm,Norm,Fa,Gd,TA,Normal,2,Gable,Typ,Lvl,Inside,CompShg,None,Pave,N,Gtl,0,713,0,0,0,75,161,0,713.0,0.0,0.0,10410,1Story,10,2006,VinylSd,No,Reg,0,VinylSd,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,713.0,None,0,OldTown,RL,0
2754,N,TA,60.0,1929,1950,CBlock,0,0.0,1,0.0,None,TA,Fa,3,TA,3,Fa,None,Grvl,0.0,0,30,Unf,Unf,2.0,1,Artery,Norm,TA,Fa,TA,Normal,2,Hip,Typ,Lvl,Inside,CompShg,None,Pave,N,Gtl,0,715,0,0,0,0,75,0,715.0,0.0,0.0,10914,1Story,8,2006,Wd Sdng,Mn,Reg,112,Wd Sdng,FuseP,Unf,None,GasA,Detchd,WD,1Fam,715.0,None,0,NAmes,RL,0
2755,Y,Fa,60.0,1900,1998,BrkTil,0,0.0,1,0.0,None,Fa,Fa,8,TA,4,Ex,None,None,0.0,0,50,Unf,Unf,1.0,1,Norm,Norm,TA,Gd,Fa,Normal,1,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,720,0,0,0,0,70,272,448.0,0.0,0.0,7008,1.5Fin,3,2006,MetalSd,No,Reg,0,MetalSd,SBrkr,Unf,None,GasA,Attchd,WD,1Fam,448.0,None,0,OldTown,RL,0
2756,Y,TA,60.0,1915,1950,CBlock,0,0.0,2,0.0,Gd,TA,TA,8,TA,6,Ex,None,Grvl,0.0,1,70,Rec,Unf,2.0,1,Norm,Norm,TA,Ex,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1595,0,49,0,0,231,821,325.0,338.0,0.0,7200,2Story,4,2006,MetalSd,No,Reg,0,MetalSd,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,663.0,None,0,OldTown,RL,0
2757,Y,Fa,60.0,1910,1950,BrkTil,1,0.0,1,0.0,TA,TA,Fa,4,TA,4,TA,None,Grvl,0.0,1,50,Unf,Unf,2.0,1,Norm,Norm,TA,TA,TA,Abnorml,4,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1760,0,120,0,0,96,779,1077.0,0.0,0.0,10818,1.5Fin,2,2006,VinylSd,No,Reg,0,VinylSd,FuseA,Unf,None,GasA,Detchd,COD,1Fam,1077.0,None,0,OldTown,RL,0
2758,Y,TA,83.0,1963,1963,CBlock,0,1.0,1,0.0,Gd,TA,TA,5,TA,6,TA,None,None,379.0,1,80,ALQ,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1146,0,345,0,75,0,0,503.0,580.0,0.0,10184,SLvl,6,2006,HdBoard,Av,Reg,0,HdBoard,SBrkr,Unf,BrkFace,GasA,Attchd,WD,1Fam,1083.0,None,0,NAmes,RL,0
2759,Y,TA,77.0,1962,1985,CBlock,1,0.0,1,0.0,None,TA,TA,5,TA,6,Ex,None,None,161.0,0,20,ALQ,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1207,0,0,0,240,0,0,434.0,701.0,0.0,9510,1Story,5,2006,HdBoard,No,Reg,0,HdBoard,SBrkr,RFn,BrkCmn,GasA,Attchd,WD,1Fam,1135.0,None,0,NAmes,RL,0
2760,Y,TA,80.0,1961,1992,CBlock,0,0.0,2,1.0,TA,TA,TA,6,TA,6,TA,None,None,104.0,2,20,Rec,Unf,2.0,1,PosA,Norm,TA,TA,TA,Normal,3,Gable,Min2,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1773,0,355,0,98,0,0,400.0,913.0,0.0,10800,1Story,8,2006,HdBoard,No,Reg,144,HdBoard,SBrkr,RFn,BrkFace,GasA,Attchd,WD,1Fam,1313.0,None,0,NAmes,RL,0
2761,Y,None,86.0,1959,1959,Slab,0,0.0,2,0.0,Gd,Gd,TA,5,TA,7,Gd,None,None,58.0,1,20,None,None,2.0,1,PosA,Norm,TA,TA,None,Normal,2,Hip,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1472,0,0,0,68,0,0,0.0,0.0,0.0,11650,1Story,6,2006,Plywood,None,Reg,227,Plywood,FuseA,Unf,BrkCmn,GasA,Attchd,WD,1Fam,0.0,None,0,NAmes,RL,0
2762,Y,TA,73.0,1962,1998,CBlock,0,0.0,3,1.0,Gd,TA,TA,8,TA,7,TA,None,None,0.0,2,60,ALQ,Unf,2.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Typ,HLS,Inside,CompShg,None,Pave,Y,Gtl,0,2448,0,520,0,102,0,548,802.0,636.0,0.0,18275,2Story,9,2006,Plywood,Gd,IR1,0,Plywood,SBrkr,RFn,None,GasA,Attchd,WD,1Fam,1438.0,None,0,NAmes,RL,0
2763,Y,TA,60.0,1950,1950,CBlock,1,0.0,1,0.0,None,Gd,Fa,6,TA,4,Gd,None,None,0.0,0,50,Rec,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Gable,Min2,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1521,0,199,0,0,168,611,455.0,455.0,0.0,12144,1.5Fin,9,2006,BrkComm,No,Reg,0,Wd Sdng,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,910.0,None,0,NAmes,RL,0
2764,N,None,60.0,1950,1950,Slab,0,0.0,2,0.0,None,TA,TA,4,TA,3,Fa,None,None,0.0,0,90,None,None,2.0,2,Norm,Norm,Fa,TA,None,Normal,2,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1040,0,0,0,0,0,0,0.0,0.0,0.0,8544,1Story,12,2006,BrkFace,None,Reg,0,Stone,FuseF,Unf,None,Wall,Detchd,WD,Duplex,0.0,None,0,NAmes,RL,0
2765,Y,TA,75.0,1960,1960,CBlock,0,0.0,2,0.0,None,TA,None,5,TA,5,TA,None,None,0.0,0,90,Unf,Unf,0.0,2,Norm,Norm,None,TA,Fa,Normal,4,Hip,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1556,0,0,0,0,0,0,1556.0,0.0,0.0,8512,1Story,9,2006,BrkFace,No,Reg,0,BrkFace,SBrkr,None,None,GasA,None,WD,Duplex,1556.0,None,0,NAmes,RL,0
2766,Y,TA,70.0,1961,1961,CBlock,0,0.0,1,0.0,None,TA,TA,4,TA,5,TA,None,None,0.0,0,20,GLQ,Unf,1.0,1,Norm,Norm,TA,TA,TA,Normal,3,Hip,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,1150,0,0,0,0,0,0,369.0,781.0,0.0,7000,1Story,7,2006,BrkFace,No,Reg,162,BrkFace,SBrkr,RFn,None,GasA,Attchd,WD,1Fam,1150.0,None,0,NAmes,RL,0
2767,Y,TA,74.0,1962,1962,CBlock,0,0.0,1,1.0,None,TA,TA,6,TA,7,Gd,None,None,0.0,0,20,LwQ,Unf,2.0,1,Artery,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Corner,CompShg,None,Pave,Y,Gtl,0,1045,0,0,0,0,0,0,236.0,809.0,0.0,7400,1Story,3,2006,Wd Sdng,No,Reg,0,Wd Sdng,SBrkr,Unf,None,GasA,Detchd,WD,1Fam,1045.0,None,0,NAmes,RL,0
2768,Y,TA,70.0,1962,1962,CBlock,0,1.0,1,0.0,None,TA,TA,6,TA,5,Gd,None,None,0.0,0,20,BLQ,Unf,1.0,1,Artery,Norm,TA,TA,TA,Normal,3,Gable,Typ,Lvl,Inside,CompShg,None,Pave,Y,Gtl,0,864,0,0,0,0,0,0,396.0,468.0,0.0,7000,1Story,2,2006,Wd Sdng,No,Reg,0,Wd Sdng,SBrkr,Unf,None,GasA,Attchd,WD,1Fam,864.0,GdWo,0,NAmes,RL,0
